id,TipoDeInmueble,TipoDeOperacion,Dormitorios,Precio,Moneda,Zona,FechaDeActualización,Descripcion
1699,Comercio,Alquiler,,50000.0,Pesos,Bº Centro,25.09.2023,ALQUILER OFICINA CENTRO CHACABUCO 50m2
1700,Departamento,Alquiler,1.0,120000.0,Pesos,Bº Centro,22.09.2023,ENOOOORME !! 1 Dormitorio en Centro !! INCREIBLE y a mts del Bv San Juan
1701,Departamento,Alquiler,1.0,120000.0,Pesos,Bº Centro,22.09.2023,Depto. de un dormitorio en alquiler en Sarmiento 334
1702,Departamento,Alquiler,1.0,15000.0,Pesos,Bº Alto Alberdi,21.09.2023,DEPARTAMENTO TEMPORARIO AMOBLADO EN ALQUILER EN B° JUAN XXIII | 1 DORMITORIO
1703,Comercio,Alquiler,,300000.0,Pesos,Bº Parque Velez Sarsfield,21.09.2023,Alquiler de Consultorios en Importante Zona Sur
1704,Comercio,Alquiler,,140000.0,Pesos,Bº Centro,20.09.2023,Alquilo OFICINA  /  LOCAL en Zona Centro!!!!
1705,Comercio,Alquiler,,35000.0,Pesos,Bº Centro,19.09.2023,ALQUILER OFICINA CENTRO CHACABUCO 45 m2
1706,Comercio,Alquiler,,40000.0,Pesos,Bº Centro,18.09.2023,ALQUILER!!! OFICINAS EN PLENO CENTRO!!! A 5 MIN DEL CENTRO!!! CERCA DE TODO!!! 
1707,Departamento,Alquiler,2.0,260000.0,Pesos,Bº Maipu Sección 1,18.09.2023,ALQUILER Bº MAIPU SABATTINI 1864 A MTS PQUE SARMIENTO 2 DOR
1708,Departamento,Alquiler,3.0,260000.0,Pesos,Bº Sarmiento,18.09.2023,ALQUILER Bº SARMIENTO SABATTINI 2467 PRIMER PISO 3 DOR 2 BAÑOS
1710,Departamento,Alquiler,2.0,500.0,Dólares,Bº Quebrada de las Rosas,16.09.2023,"Departamento disponible para alquiler ,  LAS ROSAS - Opera Luxury"
1711,Comercio,Alquiler,,11200.0,Pesos,Bº Nuevo Poeta Lugones,15.09.2023,NVO. POETA LUGONES (OROZCO - ALQUILER COCHERA.
1712,Departamento,Alquiler,1.0,150000.0,Pesos,Bº Centro,14.09.2023,AUMENTO ANUAL !! 1 Dormitorio en Centro !! INCREIBLE y a mts del Bv San Juan
1713,Comercio,Alquiler,,600000.0,Pesos,Bº Centro,14.09.2023,Alquilo Excepcional Salon Comercial
1714,Comercio,Alquiler,,60000.0,Pesos,Bº Arguello,14.09.2023,ALQUILO LOCAL COMERCIAL  
1715,Departamento,Alquiler,1.0,90000.0,Pesos,Bº Marq. de Sobremonte,13.09.2023,"DPTO 1 DORMITORIO,  SUAREZ DE FIGUEROA 451 Bª MARQUEZ DE SOBREMONTE"
1716,Comercio,Alquiler,,2000.0,Pesos,Bº Comercial,13.09.2023,NAVE INDUSTRIAL EN ALQUILER LA MEJOR UBICACION A METROS AV CIRCUNVALACION SUR
1717,Departamento,Alquiler,1.0,90000.0,Pesos,Bº Juan XXIII,13.09.2023,Peredo 3000 P.A. 1 dor c / balcon sin expensas
1718,Departamento,Alquiler,2.0,85000.0,Pesos,Bº Talleres Sud,13.09.2023,ALQUILER Bº TALLERES SUR LUCIO MANSILLA 3758 PA 2 DOR 
1719,Departamento,Alquiler,3.0,140000.0,Pesos,Bº Guemes,13.09.2023,GUEMES!!! ALQUILER!!! DEPTO TRES DORMITORIOS UN BAÑO!!! DISPONIBLE YA!!! 
1720,Departamento,Alquiler,1.0,80000.0,Pesos,Bº Los Paraisos,12.09.2023,ALQUILER B° LOS PARAISOS!!! DEPTO UN DORMITORIO UN BAÑO!!! DISPONIBLE YA!!!
1721,Casa,Alquiler,3.0,300000.0,Pesos,Bº Villa Warcalde,12.09.2023,"Alquiler CASA Complejo La Pedrera,  Barrio Villa Warcalde"
1722,Casa,Alquiler,2.0,900.0,Dólares,Bº Valle Escondido,12.09.2023,"Alquiler TEMPORAL CASA en Barrio Las Piedras,  Valle escondido"
1723,Departamento,Alquiler,1.0,200000.0,Pesos,Bº Centro,11.09.2023,Alquiler de Departamento al lado del Patio Olmos
1724,Departamento,Alquiler,1.0,125000.0,Pesos,Bº Palmas de Claret,11.09.2023,PALMAS DEL CLARET - ALQUILER DEPTO. 1 DORMITORIO
1725,Departamento,Alquiler,3.0,400000.0,Pesos,Bº Otro,11.09.2023,"Alquiler Duplex Barrio Nuevo Urca,  Zona Norte ID: 4114"
1726,Departamento,Alquiler,1.0,250.0,Dólares,Bº Cofico,09.09.2023,Departamento en alquiler temporario. B° Cofico
1727,Departamento,Alquiler,1.0,180000.0,Pesos,Bº Nueva Córdoba,08.09.2023,Depto en Alquiler de 1 Dor.
1728,Departamento,Alquiler,,250000.0,Pesos,Bº Nueva Córdoba,08.09.2023, Depto en Alquiler de 1 Dor. 
1729,Casa,Alquiler,2.0,80000.0,Pesos,Bº Villa Azalais,08.09.2023,VILLA AZALAIS - GAUDENCIO 1457 - CASA 2 DORMITORIOS EN ALQUILER
1730,Comercio,Alquiler,,1500.0,Dólares,Bº Malvinas Argentinas,08.09.2023,OFICINA ALQUILER MALVINAS ARGENTINAS
1731,Casa,Alquiler,3.0,280000.0,Pesos,Bº Alta Córdoba,08.09.2023,Alquiler Casa 3 dormitorios patio garage
1732,Departamento,Alquiler,1.0,90000.0,Pesos,Bº Arguello,08.09.2023,PRECIOSO MONOAMBIENTE CON COCINA SEPARADA EN ARGÜELLO!
1733,Casa,Alquiler,4.0,3500.0,Dólares,Bº Cerro de las Rosas,07.09.2023,CERRO DE LAS ROSAS-APTA OFICINAS
1734,Comercio,Alquiler,,85000.0,Pesos,Bº Jardín Espinosa,07.09.2023,LOCAL COMERCIAL.
1735,Comercio,Alquiler,,15000.0,Pesos,Bº General Paz,06.09.2023,Alquilo Cochera General Paz edificio Nuevo Suquia GNI
1736,Departamento,Alquiler,1.0,410000.0,Pesos,Bº Ameghino Norte,06.09.2023,ALQUILO GALPON A 3 CUADRAS DE RUTA 20 
1737,Departamento,Alquiler,1.0,150000.0,Pesos,Bº Cofico,06.09.2023,"Cofico,  Alquiler depto 1 dorm"
1738,Departamento,Alquiler,3.0,400000.0,Pesos,Bº Nuevo Urca,05.09.2023,Dúplex de 3 dormitorios en alquiler por 1 año - Nuevo URCA
1739,Departamento,Alquiler,1.0,85000.0,Pesos,Bº Lomas de San Martín,05.09.2023,LOMAS DE SAN MARTIN - SUQUIA 1800 - DEPTO 1 DORMITORIO EN ALQUILER
1740,Comercio,Alquiler,,45000.0,Pesos,Bº Centro,04.09.2023,OFICINA EN ALQUILER CENTRO
1741,Comercio,Alquiler,,60000.0,Pesos,Bº Alto Alberdi,04.09.2023,LOCAL EN ALQUILER EN PEREDO 3076 ESQUINA MAESTRO VIDAL
1742,Departamento,Alquiler,1.0,55000.0,Pesos,Bº General Urquiza,04.09.2023,ALQUILER!!! !!! URQUIZA!!! DEPTOS UNO Y DOS DORM. A 10 MIN DEL CENTRO!!!
1743,Comercio,Alquiler,,500000.0,Pesos,Bº Centro,03.09.2023,Alquiler Oficinas / Local / Consultorio(900m2) En Pleno Centro
1744,Comercio,Alquiler,,190000.0,Pesos,Bº Centro,03.09.2023,Alquiler de Local en PLENO CENTRO en Rivadavia 145
1745,Departamento,Alquiler,1.0,140000.0,Pesos,Bº Alberdi,01.09.2023,DPTO EN ALQUILER EN B° ALBERDI
1746,Comercio,Alquiler,,90000.0,Pesos,Bº San Vicente,31.08.2023,A. Garzon 2400 galpon120 ms2 c / baño
1747,Casa,Alquiler,3.0,450000.0,Pesos,Bº Jardín Espinosa,31.08.2023,"B° Jardin Espinosa - 3 dorm,  dep serv,  escritorio,  pileta."
1748,Casa,Alquiler,3.0,300000.0,Pesos,Bº Granja de Funes,31.08.2023,En la mejor zona de Granja de Funes...!!!
1749,Departamento,Alquiler,1.0,95000.0,Pesos,Bº Observatorio,29.08.2023,ALQUILER B° OBSERVATORIO!!! DEPTO UN DORMITORIO UN BAÑO!!! DISPONIBLE!!!
1750,Departamento,Alquiler,2.0,125000.0,Pesos,Bº Observatorio,29.08.2023,ALQUILER B° OBSERVATORIO!!! DEPTO DOS DORMITORIOS UN BAÑO!!! DISPONIBLE YA!!!
1751,Comercio,Alquiler,,80000.0,Pesos,Bº Nueva Córdoba,28.08.2023,Alquiler Oficina Nueva Cordoba
1752,Casa,Alquiler,3.0,25000.0,Pesos,Bº Comercial,28.08.2023,3 DORMITORIOS- 2 BAÑOS- GARAGE...  A 3 CUADRAS DE AV. VELEZ SARSFIELD
1753,Casa,Alquiler,,600000.0,Pesos,Bº Parque Velez Sarsfield,25.08.2023,"PARQUE VELEZ SARSFIELD, INMUEBLE DE CATEGORIA AMPLIOS ESPACIOS EXCELENTE  UBICACI"
1754,Departamento,Alquiler,2.0,250000.0,Pesos,Bº La Salle,23.08.2023,"Dúplex en Bº La Salle,  Cheinea la altura de LaRecta al"
1755,Departamento,Alquiler,1.0,400.0,Dólares,Bº Quebrada de las Rosas,23.08.2023,"Departamento en  ALQUILER,  Opera Luxury"
1756,Comercio,Alquiler,,45000.0,Pesos,Bº Centro,17.08.2023,Oficina alquiler Centro
1757,Comercio,Alquiler,,70000.0,Pesos,Bº Pueyrredon,17.08.2023,"Terreno sobre Esquiú ,  aceptamos 100% canje ,  zona C4  ,  2409 m2 construibles"
1758,Departamento,Alquiler,1.0,100000.0,Pesos,Bº Parque Velez Sarsfield,16.08.2023,ZONA HOSPITAL PRIVADO - 1DORM C /  CON BALCON - VENI A CONOCERLO!
1759,Departamento,Alquiler,2.0,180000.0,Pesos,Bº Alberdi,16.08.2023,ALBERDI!!! ALQUILER!!! DEPTO TRES DORMITORIOS DISPONIBLE YA!!! PRIMERA CATEGORIA
1760,Departamento,Alquiler,1.0,120000.0,Pesos,Bº Nueva Córdoba,16.08.2023,NUEVA CORDOBA!!! ALQUILER DEPTO UN DORMITORIO FRENTE EXCELENTE VISTA!!!
1761,Comercio,Alquiler,,33000.0,Pesos,Bº Centro,11.08.2023,Local en alquiler. Coworking tattoo. Coworking barberia.
1762,Departamento,Alquiler,1.0,70000.0,Pesos,Bº Guemes,11.08.2023,Alquilado
1763,Departamento,Alquiler,1.0,110000.0,Pesos,Bº Centro,10.08.2023,ALQUILADO!!! Bello Dpto 1D sobre Cañada – Centro – CÓRDOBA (FAL200)
1764,Comercio,Alquiler,,40000.0,Pesos,Bº Cofico,07.08.2023,Cofico Local Campillo esq Gral. Paz
1765,Comercio,Alquiler,,70000.0,Pesos,Bº Pueyrredon,06.08.2023,"Alquiler de local / Oficina Potosi 1068,  cerca del centro"
1766,Comercio,Alquiler,,350000.0,Pesos,Bº Talleres Oeste,03.08.2023,Talleres - Chavizacate 1700 - Galpón 380mts c / oficina y entrada de camiones
1767,Departamento,Alquiler,2.0,16000.0,Pesos,Bº Nueva Córdoba,02.08.2023,Departamento en alquiler temporal
1768,Casa,Alquiler,4.0,90.0,Dólares,Bº Arguello,01.08.2023,ARGUELLO - ALQUILER TEMPORARIO - NORES INM
1769,Casa,Alquiler,3.0,130.0,Dólares,Bº Santina Norte,01.08.2023,SANTINA NORTE - ALQUILER TEMPORARIO - CASA
1770,Casa,Alquiler,4.0,3000.0,Dólares,Bº Las Delicias,01.08.2023,LAS DELICIAS - ALQUILER TEMPORAL - UNICA
1771,Comercio,Alquiler,,290000.0,Pesos,Bº Centro,01.08.2023,LOCAL ALQUILER CENTRO 235 m2
1772,Comercio,Alquiler,,130000.0,Pesos,Bº Centro,01.08.2023,Local comercial en alquiler sobre Av. Velez Sarsfield 150
1773,Comercio,Alquiler,,55000.0,Pesos,Bº General Paz,31.07.2023,LOCAL EN ALQUILER SIN EXP. $55MIL
1774,Comercio,Alquiler,,500000.0,Pesos,Bº Centro,28.07.2023,Gran Local Comercial. IDEAL GASTRONOMICO
1775,Departamento,Alquiler,1.0,90000.0,Pesos,Bº Alberdi,27.07.2023,ALQUILER DPTO 1 DORMITORIO BARRIO ALBERDI a 1 cuadra de Plaza Jerom. del Barco
1776,Casa,Alquiler,2.0,95000.0,Pesos,Bº General Urquiza,27.07.2023,ALQUILER GRAL. URQUIZA!!! CASA DOS DORMITORIOS UN BAÑO!!! A 10 MIN DEL CENTRO
1778,Casa,Alquiler,,110000.0,Pesos,Bº Centro,27.07.2023,ALQUILO OFICINA AMOBLADA DE 3 AMBIENTES -45 M2
1779,Comercio,Alquiler,,117000.0,Pesos,Bº Centro,26.07.2023,"OFICINA 72 M2 TOTALES,  EN EL CENTRO"
1780,Comercio,Alquiler,,350000.0,Pesos,Bº Alberdi,26.07.2023,27 de Abril 1900 Galpón 900 ms2
1781,Comercio,Alquiler,,150000.0,Pesos,Bº Centro,25.07.2023,"ALQUILO: GALERIA CERVANTES,  PLENO CENTRO DE CORDOBA."
1783,Comercio,Alquiler,,200000.0,Pesos,Bº Centro,21.07.2023,LOCAL ofici IDEAL CONSULTORIOS ESTUDIO CONTAB EMPRESA GYM SUPERMER 250 m2
1784,Comercio,Alquiler,,120000.0,Pesos,Bº Alberdi,21.07.2023,"OFICINA EN ALQUILER AMOBLADO,  EXCELENTE UBICACION,  SIN EXP"
1785,Casa,Alquiler,,2000.0,Dólares,Bº Lomas de la Carolina,19.07.2023,Casa en alquiler en Lomas de la Carolina - 5 dormitorios
1786,Comercio,Alquiler,,35000.0,Pesos,Bº Centro,19.07.2023,Alquilo Local en Galería Espacial Córdoba
1787,Comercio,Alquiler,,15000.0,Pesos,Bº General Paz,19.07.2023,OFICINA EN ALQUILER $15MIL B. CENTRO
1788,Casa,Alquiler,,60000.0,Pesos,Bº Siete Soles,12.07.2023,Alquiler Campo 3has - Villa Del Rosario
1789,Comercio,Alquiler,,50000.0,Pesos,Bº Alberdi,05.07.2023,Centro en galeria local 30 ms2 c / baño
1790,Comercio,Alquiler,,120000.0,Pesos,Bº Las Palmas,05.07.2023,"TERRENO 843 ms2,  Av. Colón 3700"
1791,Comercio,Alquiler,,180000.0,Pesos,Bº San Fernando,04.07.2023,Alquiler Local Comercial Barrio San Fernando
1792,Comercio,Alquiler,,360000.0,Pesos,Bº Centro,03.07.2023,CENTRO Alq. Coworking. Oportunidad 
1793,Departamento,Alquiler,1.0,350.0,Dólares,Bº Centro,30.06.2023,ALQUILER TEMPORARIO Departamento 1 Dormitorio CBAX5000AEE
1794,Comercio,Alquiler,,50000.0,Pesos,Bº Villa Cabrera,30.06.2023,Local 30 m2 Villa Cabrera zona Shopping
1795,Comercio,Alquiler,,160000.0,Pesos,Bº San Carlos,26.06.2023,EXC TERRENO EN ALQ - ZONA SUR
1796,Comercio,Alquiler,,40000.0,Pesos,Bº Centro,26.06.2023,ALQUILO OFICINA CENTRO 40 M2 7mo PISO
1799,Casa,Alquiler,4.0,2800.0,Dólares,null,22.06.2023,Casa en alquiler Costa Verde 4 dormitorios
1800,Comercio,Alquiler,,1500.0,Dólares,Bº Centro,22.06.2023,Predio En Alquiler / Venta para oficinas y canchas
1801,Comercio,Alquiler,,30000.0,Pesos,Bº Centro,21.06.2023,Galería de La Fontana local con entrepiso 
1802,Casa,Alquiler,2.0,110.0,Dólares,Bº Valle Escondido,19.06.2023,CAMPO DE VUELO - zona Valle Escondido - alquiler Temporario
1803,Casa,Alquiler,4.0,3000.0,Dólares,Bº Jockey Club,19.06.2023,JOCKEY CLUB -CASA -ALQUILER - ABSOLUTA RESERVA
1804,Departamento,Alquiler,1.0,12000.0,Pesos,Bº Alto Alberdi,15.06.2023,DEPARTAMENTO TEMPORARIO EN Bº ALTO ALBERDI.
1805,Departamento,Alquiler,1.0,15000.0,Pesos,Bº Alto Alberdi,15.06.2023,EXCELENTE DEPARTAMENTO TEMPORARIO EN ALQUILER BARRIO ALTO ALBERDI
1806,Departamento,Alquiler,1.0,31000.0,Dólares,Bº Alberdi,13.06.2023,Vendo Dpto Barrio Alberdi 1 Dorm. Dean Funes
1807,Casa,Alquiler,4.0,2600.0,Dólares,Bº Valle Escondido,11.06.2023,VALLE ESCONDIDO - ALQUILER - CASA - AMOBLADA
1809,Comercio,Alquiler,,200000.0,Pesos,Bº Alberdi,31.05.2023,LOCALES Y OFICINAS A ESTRENAR CON GAS!!! FRENTE NUEVOCENTRO . CONSULTAR POR OTRO
1811,Departamento,Alquiler,3.0,1200.0,Dólares,Bº Cerro de las Rosas,29.05.2023,Departamento de 3 dormitorios en alquiler en Casonas del Cerro
1812,Comercio,Alquiler,,90000.0,Pesos,Bº Centro,19.05.2023,"LOCAL COMERCIAL EN PLENO CENTRO - A METROS DE CAÑADA,  ZONA DE GRAN TRANSITO."
1813,Comercio,Alquiler,,250000.0,Pesos,Bº General Paz,19.05.2023,GRAN DEPOSITO APTO USO COMERCIAL EN ZONA DE TRANSITO! LO VEMOS?
1814,Departamento,Alquiler,2.0,60000.0,Pesos,Bº Santa Isabel,19.05.2023,ALQUILER DEPTO 2DORM-STA. ISABEL II
1815,Departamento,Alquiler,1.0,70000.0,Pesos,Bº Amp. San Fernando,18.05.2023,ALQUILER IMPERDIBLE DEPTO PARA ESTUDIANTE A PASOS DE CIUDAD UNIVERSITARIA!!!
1816,Departamento,Alquiler,1.0,400000.0,Pesos,Bº Villa Cabrera,17.05.2023,VILLA CABRERA - AMPLIO GALPON EN ALQUILER - NAVE DE 380 M2 - ZONA SHOPPING
1817,Comercio,Alquiler,,95000.0,Pesos,Bº Centro,16.05.2023,ZONA CENTRO ALQUILO LOCAL COMERCIAL A ESTRENAR
1818,Comercio,Alquiler,,1800.0,Dólares,Bº Alberdi,11.05.2023,ALQUILER LOCAL ZONA ALBERDI - MTS PLAZA COLON
1819,Comercio,Alquiler,,165000.0,Pesos,Bº Centro,11.05.2023,LOCAL COMERCIAL RIVERA INDARTE
1820,Comercio,Alquiler,,1350.0,Pesos,Bº Los Boulevares,11.05.2023,NAVE INDUSTRIAL GALPON ALQUILER LOS BOULEVARES A ESTRENAR
1821,Comercio,Alquiler,,65000.0,Pesos,Bº Las Flores,08.05.2023,LOCAL EN ALQUILER AV. VELEZ SARFIELD -
1822,Comercio,Alquiler,,120000.0,Pesos,null,02.05.2023,Moreno
1823,Departamento,Alquiler,2.0,60000.0,Pesos,Bº Residencial San Carlos,18.04.2023,ALQUILER RES. SAN CARLOS!!! DEPTO 2 DORM. COMPLEJO CERRADO!!! ZONA SUR!!!
1828,Comercio,Alquiler,,450000.0,Pesos,Bº Alberdi,31.03.2023,LOCAL ALQUILER DE TRES PLANTAS
1829,Casa,Alquiler,3.0,140.0,Dólares,Bº Villa Allende Parque,23.03.2023,Villa Allende - (Terrazas de V. Allende) - Alquiler Temporarios
1830,Casa,Alquiler,2.0,130.0,Dólares,Bº Villa Allende Parque,09.03.2023,VILLA ALLENDE - CASA - ALQUILER TEMPORARIO
1832,Comercio,Alquiler,,150000.0,Pesos,Bº General Paz,08.03.2023,General Paz Alquilo Local 100 M2
1833,Comercio,Alquiler,,550000.0,Pesos,Bº Los Boulevares,03.03.2023,GALPON EN ALQUILER B° LOS BOULEVARES
1835,Comercio,Alquiler,,25000.0,Pesos,Bº Centro,01.03.2023,CENTRO - SANTA ROSA 315 - LOCAL EN ALQUILER
1836,Casa,Alquiler,4.0,200.0,Dólares,Bº Altos del Chateau,20.02.2023,ALTOS DEL CHATEAU - CASA - ALQUILER TEMPORARIO
1837,Comercio,Alquiler,,50000.0,Pesos,Bº Alberdi,17.02.2023,San Martin 70 oficina en galeria 60ms2
1838,Comercio,Alquiler,,20000.0,Pesos,Bº Centro,16.02.2023,Local en alquiler. Centro. Cordoba
1839,Casa,Alquiler,1.0,9000.0,Pesos,Bº Aatra,07.02.2023,Casa - El condado - Cosquín
1841,Dúplex,Alquiler,3.0,68000.0,Pesos,Bº Cupani,02.02.2023,ALQUILADO
1842,Casa,Alquiler,2.0,180.0,Dólares,Bº Lomas de la Carolina,02.02.2023,LOMAS DE LOS CAROLINOS - ALQUILER TEMPORARIO - CASA
1843,Departamento,Alquiler,3.0,150000.0,Pesos,Bº Cerro Chico,30.01.2023,DUPLEX EN ALQUILER TEMPORARIO EN CORDOBA
1844,Casa,Alquiler,1.0,42000.0,Pesos,Bº Observatorio,25.01.2023,ALQUILADO
1845,Casa,Alquiler,3.0,70000.0,Pesos,Bº Malagueño,18.01.2023,Casa de Categoria en Estancia Causana
1846,Comercio,Alquiler,,160000.0,Pesos,null,13.01.2023,Alquilo Club House Country Cam a Carlos Paz
1847,Comercio,Alquiler,,170000.0,Pesos,Bº Centro,13.01.2023,Inmejorable local de 180m2 zona Mercado norte 
1848,Comercio,Alquiler,,100000.0,Pesos,Bº Centro,13.01.2023,Alquilo Local Zona Mercado Norte
1851,Comercio,Alquiler,,75000.0,Pesos,Bº Centro,05.01.2023,ALQUILER LOCAL EN GALERIA MUÑOZ CENTRO DE CORDOBA
1852,Comercio,Alquiler,,44000.0,Pesos,Bº Centro,26.12.2022,CENTRO EXCELENTE OFICINA AVENIDA COLON
1853,Comercio,Alquiler,,15000.0,Pesos,Bº Centro,26.12.2022,CENTRO COLON Y SAN MARTIN CON MUEBLES Y AIRE ACONDICIONADO
1856,Casa,Alquiler,3.0,100.0,Dólares,Bº Villa Belgrano,28.11.2022,VILLA BELGRANO - ALQUILER TEMPORARIO - CASA
1857,Comercio,Alquiler,,35000.0,Pesos,Bº Centro,22.11.2022,Alquilo Local Corro al 100
1858,Casa,Alquiler,3.0,200.0,Dólares,Bº Valle Escondido,22.11.2022,SANTINA - CASA - ALQUILER TEMPORARIO
1859,Casa,Alquiler,2.0,65000.0,Pesos,Bº Matienzo,17.11.2022,Alquilado
1860,Departamento,Alquiler,1.0,8000.0,Pesos,Bº Alto Alberdi,16.11.2022,CASA EN ALQUILER TEMPORARIO - SANTA ROSA 2245 B° ALBERDI
1861,Duplex,Alquiler,3.0,1000.0,Dólares,Bº Greenville 2,15.11.2022, DUPLEX AMOBLADO RETASADO- GREENVILLE 2-
1862,Comercio,Alquiler,,32000.0,Pesos,Bº Observatorio,10.11.2022,Alquilo local
1863,Casa,Alquiler,4.0,3000.0,Dólares,Bº Las Delicias,04.11.2022,ALQUILER CASA BARRIO LAS DELICIAS. OPORTUNIDAD
1864,Comercio,Alquiler,,25000.0,Pesos,Bº Alta Córdoba,01.11.2022,Local en alquiler sobre Juan B Justo al 1900
1865,Departamento,Alquiler,2.0,50000.0,Pesos,Bº Bajada San Roque,31.10.2022,ALQUILADO
1866,Comercio,Alquiler,,60000.0,Pesos,Bº Las Flores,21.10.2022,LOCAL VELEZ SARFIELD
1868,Departamento,Alquiler,1.0,40000.0,Pesos,Bº Alto Alberdi,16.10.2022,ALQUILER!!! ALTO ALBERDI!!! DEPTO UN DORMITORIO DISPONIBLE 
1870,Casa,Alquiler,,270000.0,Pesos,Bº General Paz,15.10.2022,"Alquiler de propiedad para uso profesional con 8 privados,  en barrio General  Paz"
1871,Comercio,Alquiler,,48000.0,Pesos,Bº Villa Siburu,12.10.2022,"Alquiler De Oficinas,  Villa Siburu,  Córdoba!!"
1872,Comercio,Alquiler,,18500.0,Pesos,Bº Los Platanos,29.09.2022,Alquilo local
1873,Casa,Alquiler,4.0,250.0,Dólares,Bº El Bosque,20.09.2022,EL BOSQUE - ALQUILER - CASA
1874,Casa,Alquiler,3.0,90.0,Dólares,Bº Villa Allende Parque,16.09.2022,VILLA ALLENDE -ALQUILER TEMPORARIO - CASA
1875,Departamento,Alquiler,2.0,21500.0,Pesos,Bº Observatorio,05.09.2022,Alquilado
1876,Departamento,Alquiler,2.0,21000.0,Pesos,Bº Observatorio,05.09.2022,Alquilado
1878,Comercio,Alquiler,,30000.0,Pesos,Bº Centro,31.08.2022,Local Comercial Alquilo Centro Galeria la Merced apto para varios rubros
1879,Comercio,Alquiler,,50000.0,Pesos,Bº Centro,28.08.2022,ALQUILER DE LOCAL EN GALERIA LIBERTAD 25 MTS CENTRO CORDOBA
1880,Comercio,Alquiler,,50000.0,Pesos,Bº Centro,22.08.2022,Alquiler Local comercial esquina en Galeria Mitre Cordoba
1881,Casa,Alquiler,4.0,140.0,Pesos,Bº Lomas de la Carolina,19.08.2022,LOMAS DE LOS CAROLINOS - ALQUILER - CASA
1882,Comercio,Alquiler,,105000.0,Dólares,Bº General Paz,17.08.2022,LOCAL EN VENTA - BARRIO GENERAL PAZ - 60 M2 - 3 BAÑOS - APTO GASTRONOMIA
1883,Comercio,Alquiler,,50000.0,Pesos,Bº Centro,17.08.2022,ALQUILER DE LOCAL EN GALERIA LIBERTAD 25 MTS CENTRO
1884,Comercio,Alquiler,,55000.0,Pesos,Bº Centro,16.08.2022,Centro - Alquilo oficina 100 m2 - Dean Funes Nº 100 - Imp y Exp. incluidos
1885,Casa,Alquiler,3.0,135.0,Dólares,Bº El Bosque,09.08.2022,EL BOSQUE - ALQUILER TEMPORARIO -CASA
1886,Departamento,Alquiler,3.0,70.0,Dólares,Bº Cerro de las Rosas,09.08.2022,CERRO DE LAS ROSAS - ALQUILER TEMPORARIO - CASA
1887,Casa,Alquiler,2.0,35000.0,Pesos,Bº Arguello,26.07.2022,ALQUILER ALGÜELLO!!! 2 DORMITORIOS!!! A PASITOS DE DONATO ALVAREZ!!!
1888,Casa,Alquiler,2.0,18000.0,Pesos,Bº Villa Belgrano,23.07.2022,VILLA BELGRANO -ALQUILER TEMPORARIO -CASA - UNA PLANTTA
1890,Comercio,Alquiler,,11.0,Pesos,null,14.06.2022,Oficinas frente al aeropuerto en alquiler
1892,Comercio,Alquiler,,30000.0,Pesos,Bº Alto Alberdi,03.05.2022,Copia de ALTO ALBERDI!!! ALQUILO LOCAL INMEJORABLE UBICACION!!! 
1893,Comercio,Alquiler,,55000.0,Pesos,Bº Centro,03.05.2022,Copia de OFICINA CENTRO!!! EN ALQUILER!!! LA MEJOR UBICACIÓN
1894,Comercio,Alquiler,,30000.0,Pesos,Bº Cerro de las Rosas,03.05.2022,"Cerro Gavier 2100,  65 ms2 terreno"
1895,Comercio,Alquiler,,30000.0,Pesos,Bº Cerro de las Rosas,03.05.2022,"Cerro Gavier 2100,  65 ms2 terreno"
1896,Comercio,Alquiler,,32000.0,Pesos,Bº Nueva Córdoba,03.05.2022,Copia de ALQUILER LOCAL NUEVA CORDOBA!!! 
1897,Comercio,Alquiler,,15000.0,Pesos,Bº Nueva Córdoba,03.05.2022,Copia de ALQUILO LOCAL NUEVA CÓRDOBA!!! PRIMERA CALIDAD PLANTA LIBRE 1 BAÑO!!!
1898,Comercio,Alquiler,,10000.0,Pesos,Bº Nueva Córdoba,03.05.2022,Copia de ALQUILER OFICINA NUEVA CORDOBA!!! PRIMERA CALIDAD PLANTA LIBRE 1 BAÑO 
1899,Departamento,Alquiler,1.0,185.0,Dólares,null,27.04.2022,"Depto 1 Dorm,  1 Baño,  sobre playa Miami!!! "
1900,Comercio,Alquiler,,60000.0,Pesos,Bº Villa Cabrera,06.04.2022,VILLA CABRERA - CARAFFA 2400 LOCAL EN ALQUILER
1901,Casa,Alquiler,3.0,170.0,Dólares,Bº El Bosque,31.01.2022,EL BOSQUE- ALQUILER - CASA
1902,Casa,Alquiler,1.0,16500.0,Pesos,Bº Observatorio,20.12.2021,Alquilada
1903,Comercio,Alquiler,,65000.0,Pesos,Bº Centro,12.11.2021,OFICINA ALQUILER CENTRO
1904,Departamento,Alquiler,1.0,15000.0,Pesos,Bº Alberdi,01.11.2021,Alquilado
1905,Comercio,Alquiler,,30000.0,Pesos,Bº Centro,02.09.2021,Alquiler de Local COMERCIAL frente a Plaza Italia
1906,Departamento,Alquiler,1.0,13500.0,Pesos,Bº Alberdi,31.08.2021,Alquilo depto calle Neuquén a mtrs de Av. Colón
1907,Departamento,Alquiler,2.0,32000.0,Pesos,Bº Altos de Villa Sol,31.08.2021,Alquilo depto en ALTOS DE VILLA SOL- 2 dorm. con balcón
